EmailID,Contains_Offer,Contains_Win,Contains_Financial,Email_Length,Capital_Letter_Ratio,Spam
3137,Yes,Yes,No,439,0.04,Yes
3138,Yes,Yes,Yes,257,0.04,No
3139,No,Yes,No,423,0.1,Yes
3140,Yes,Yes,Yes,247,0.07,Yes
3141,No,No,No,357,0.24,No
3142,Yes,Yes,No,271,0.2,No
3143,Yes,No,Yes,316,0.27,No
3144,Yes,No,Yes,221,0.11,Yes
3145,No,No,Yes,324,0.2,No
3146,Yes,Yes,Yes,436,0.03,Yes
3147,Yes,No,No,208,0.26,Yes
3148,No,No,No,193,0.09,No
3149,Yes,No,No,461,0.24,No
3150,No,No,No,467,0.21,No
3151,No,Yes,No,121,0.01,No
3152,No,No,Yes,469,0.27,No
3153,No,Yes,No,402,0.02,No
3154,Yes,Yes,No,367,0.27,Yes
3155,Yes,Yes,No,256,0.06,No
3156,No,No,Yes,228,0.05,No
3157,Yes,Yes,No,347,0.1,Yes
3158,Yes,Yes,Yes,314,0.18,No
3159,Yes,Yes,No,485,0.11,No
3160,Yes,No,Yes,353,0.09,No
3161,Yes,Yes,Yes,415,0.3,Yes
3162,Yes,No,Yes,198,0.24,No
3163,No,No,No,462,0.12,Yes
3164,No,No,No,283,0.27,No
3165,Yes,No,Yes,459,0.08,Yes
3166,No,No,Yes,298,0.28,No
3167,No,No,Yes,150,0.13,Yes
3168,No,Yes,No,148,0.02,No
3169,Yes,Yes,Yes,169,0.28,No
3170,Yes,Yes,Yes,438,0.17,No
3171,No,Yes,No,404,0.07,No
3172,No,No,No,130,0.22,No
3173,Yes,No,Yes,292,0.01,Yes
3174,Yes,No,No,374,0.07,No
3175,Yes,No,No,385,0.1,No
3176,Yes,Yes,No,310,0.01,No
3177,Yes,No,Yes,278,0.26,No
3178,No,Yes,Yes,220,0.03,Yes
3179,Yes,No,Yes,471,0.1,No
3180,No,No,Yes,394,0.15,Yes
3181,No,Yes,Yes,244,0.14,Yes
3182,No,Yes,No,108,0.22,No
3183,Yes,Yes,No,413,0.03,Yes
3184,No,No,Yes,347,0.27,No
3185,No,No,No,330,0.02,No
3186,No,No,Yes,288,0.16,No
3187,No,Yes,No,307,0.26,Yes
3188,No,Yes,Yes,263,0.2,Yes
3189,Yes,No,No,235,0.18,Yes
3190,Yes,Yes,Yes,190,0.23,No
3191,No,Yes,Yes,231,0.18,Yes
3192,Yes,Yes,Yes,164,0.1,No
3193,No,No,No,369,0.12,Yes
3194,No,Yes,Yes,228,0.23,No
3195,No,No,Yes,259,0.25,Yes
3196,Yes,Yes,No,428,0.06,No
3197,No,No,Yes,465,0.16,Yes
3198,No,No,Yes,311,0.12,No
3199,No,Yes,Yes,336,0.26,Yes
3200,Yes,No,No,173,0.02,No
3201,No,Yes,Yes,216,0.28,No
3202,No,Yes,No,322,0.22,Yes
3203,Yes,Yes,Yes,123,0.01,No
3204,Yes,Yes,No,258,0.12,No
3205,No,No,Yes,477,0.21,No
3206,Yes,No,No,362,0.1,No
3207,No,No,Yes,439,0.07,Yes
3208,Yes,Yes,Yes,467,0.29,No
3209,Yes,No,No,482,0.22,No
3210,Yes,No,Yes,334,0.06,Yes
3211,No,Yes,No,298,0.27,No
3212,No,No,Yes,221,0.29,No
3213,Yes,Yes,Yes,348,0.14,Yes
3214,No,Yes,Yes,260,0.02,Yes
3215,No,No,No,471,0.28,No
3216,No,No,No,481,0.16,No
3217,No,Yes,Yes,193,0.18,No
3218,No,No,No,237,0.21,No
3219,No,Yes,No,351,0.28,No
3220,Yes,Yes,Yes,282,0.16,No
3221,No,No,Yes,216,0.05,No
3222,Yes,Yes,Yes,134,0.07,No
3223,Yes,No,No,226,0.15,No
3224,Yes,No,Yes,473,0.08,Yes
3225,Yes,Yes,No,340,0.07,No
3226,No,No,No,196,0.12,Yes
3227,Yes,No,Yes,408,0.16,No
3228,No,Yes,No,102,0.14,No
3229,No,No,No,210,0.18,No
3230,Yes,No,Yes,290,0.3,No
3231,No,No,Yes,274,0.24,Yes
3232,No,No,No,452,0.05,Yes
3233,No,Yes,No,332,0.18,No
3234,No,No,No,244,0.22,Yes
3235,No,No,No,328,0.27,Yes
3236,No,Yes,Yes,280,0.04,No
3237,No,No,No,338,0.1,No
3238,No,Yes,No,297,0.15,Yes
3239,Yes,Yes,No,441,0.27,No
3240,No,Yes,No,193,0.2,Yes
3241,Yes,No,No,437,0.28,Yes
3242,Yes,No,No,299,0.27,Yes
3243,Yes,No,No,292,0.05,Yes
3244,No,No,Yes,198,0.13,No
3245,No,Yes,No,170,0.26,No
3246,Yes,Yes,No,154,0.08,No
3247,Yes,No,No,149,0.05,No
3248,No,No,Yes,395,0.16,No
3249,Yes,No,Yes,423,0.26,Yes
3250,No,No,Yes,158,0.02,No
3251,No,No,Yes,369,0.14,No
3252,No,No,Yes,136,0.2,Yes
3253,Yes,No,No,416,0.19,Yes
3254,No,No,No,340,0.09,No
3255,No,Yes,No,321,0.22,No
3256,Yes,Yes,No,151,0.24,No
3257,No,Yes,No,202,0.17,Yes
3258,No,No,No,378,0.2,No
3259,Yes,Yes,Yes,483,0.18,Yes
3260,Yes,No,No,365,0.2,No
3261,No,No,Yes,499,0.18,No
3262,No,Yes,No,200,0.24,Yes
3263,No,No,Yes,338,0.08,No
3264,Yes,No,No,173,0.12,Yes
3265,No,Yes,No,329,0.02,No
3266,Yes,No,Yes,410,0.1,No
3267,No,Yes,No,233,0.05,Yes
3268,Yes,No,Yes,466,0.06,Yes
3269,Yes,Yes,No,398,0.05,Yes
3270,No,No,Yes,187,0.17,No
3271,No,No,Yes,167,0.19,No
3272,No,No,Yes,324,0.02,No
3273,Yes,Yes,Yes,442,0.2,Yes
3274,No,Yes,Yes,143,0.2,Yes
3275,No,Yes,Yes,245,0.23,Yes
3276,No,Yes,Yes,210,0.21,No
3277,No,No,Yes,443,0.22,Yes
3278,No,No,Yes,309,0.17,No
3279,Yes,No,Yes,471,0.29,No
3280,No,Yes,Yes,317,0.21,Yes
3281,No,No,No,183,0.02,Yes
3282,Yes,Yes,No,406,0.24,Yes
3283,Yes,No,Yes,459,0.11,Yes
3284,No,Yes,No,417,0.18,No
3285,No,No,Yes,333,0.01,No
3286,Yes,Yes,No,391,0.28,No
3287,Yes,No,No,260,0.13,Yes
3288,No,No,Yes,265,0.11,No
3289,No,No,No,336,0.08,Yes
3290,No,No,Yes,496,0.05,Yes
3291,No,Yes,Yes,354,0.05,No
3292,Yes,No,No,405,0.11,Yes
3293,Yes,No,No,176,0.17,No
3294,No,No,No,460,0.17,No
3295,Yes,Yes,Yes,114,0.14,Yes
3296,No,No,Yes,190,0.17,No
3297,No,Yes,Yes,442,0.07,No
3298,No,Yes,Yes,172,0.21,No
3299,Yes,Yes,Yes,189,0.04,No
3300,No,No,No,186,0.17,Yes
3301,Yes,No,Yes,485,0.07,Yes
3302,No,No,Yes,419,0.29,Yes
3303,No,Yes,No,393,0.15,No
3304,Yes,Yes,Yes,204,0.01,Yes
3305,Yes,Yes,Yes,163,0.06,No
3306,No,No,No,417,0.28,No
3307,No,Yes,No,156,0.22,No
3308,Yes,Yes,No,351,0.21,No
3309,No,No,No,238,0.29,Yes
3310,Yes,Yes,No,331,0.16,Yes
3311,No,No,Yes,135,0.25,No
3312,Yes,Yes,Yes,360,0.15,Yes
3313,Yes,Yes,Yes,324,0.13,Yes
3314,No,No,No,370,0.27,No
3315,No,No,Yes,146,0.25,Yes
3316,Yes,Yes,Yes,280,0.26,Yes
3317,Yes,Yes,No,462,0.25,No
3318,No,Yes,Yes,398,0.3,No
3319,Yes,Yes,Yes,117,0.14,Yes
3320,Yes,Yes,No,438,0.23,No
3321,No,Yes,No,109,0.11,No
3322,Yes,No,No,446,0.11,No
3323,Yes,No,No,377,0.13,Yes
3324,No,Yes,Yes,383,0.1,Yes
3325,No,No,Yes,128,0.26,Yes
3326,Yes,No,No,364,0.29,No
3327,Yes,No,No,192,0.28,No
3328,No,Yes,Yes,311,0.19,Yes
3329,No,Yes,No,432,0.24,No
3330,Yes,No,Yes,236,0.05,No
3331,Yes,Yes,Yes,249,0.21,No
3332,Yes,No,No,188,0.15,Yes
3333,No,No,No,394,0.24,No
3334,No,Yes,No,383,0.13,Yes
3335,Yes,No,Yes,474,0.26,Yes
3336,Yes,Yes,Yes,310,0.22,No
3337,Yes,Yes,No,333,0.16,Yes
3338,No,No,Yes,113,0.28,Yes
3339,Yes,Yes,Yes,220,0.05,No
3340,Yes,Yes,No,195,0.23,No
3341,Yes,No,Yes,321,0.11,Yes
3342,Yes,No,No,448,0.07,No
3343,Yes,Yes,No,493,0.06,Yes
3344,No,Yes,No,319,0.18,Yes
3345,No,Yes,Yes,254,0.11,Yes
3346,No,Yes,No,269,0.12,Yes
3347,Yes,Yes,Yes,471,0.29,Yes
3348,Yes,No,Yes,119,0.03,Yes
3349,Yes,Yes,Yes,255,0.19,No
3350,No,Yes,No,479,0.28,No
3351,Yes,No,Yes,432,0.24,Yes
3352,No,No,Yes,367,0.21,No
3353,Yes,No,No,269,0.18,No
3354,No,No,Yes,353,0.14,No
3355,Yes,No,Yes,212,0.25,Yes
3356,No,No,No,413,0.02,No
3357,Yes,Yes,No,403,0.11,No
3358,Yes,No,Yes,100,0.14,No
3359,Yes,Yes,Yes,160,0.02,No
3360,Yes,No,Yes,257,0.13,Yes
3361,Yes,No,Yes,480,0.24,Yes
3362,No,No,No,310,0.1,No
3363,No,No,No,312,0.26,No
3364,Yes,No,Yes,249,0.01,Yes
3365,No,No,Yes,126,0.03,No
3366,No,No,Yes,438,0.24,Yes
3367,Yes,No,Yes,497,0.12,No
3368,No,No,Yes,286,0.17,Yes
3369,No,No,Yes,140,0.13,Yes
3370,Yes,No,Yes,292,0.25,Yes
3371,No,Yes,Yes,134,0.2,No
3372,Yes,Yes,Yes,460,0.06,No
3373,Yes,No,No,439,0.21,No
3374,Yes,Yes,Yes,263,0.04,Yes
3375,No,Yes,Yes,410,0.28,Yes
3376,Yes,No,Yes,431,0.21,Yes
3377,No,Yes,Yes,271,0.12,Yes
3378,Yes,Yes,Yes,182,0.08,No
3379,No,Yes,No,353,0.17,No
3380,No,No,Yes,239,0.26,Yes
3381,Yes,Yes,No,170,0.08,No
3382,Yes,Yes,No,353,0.29,Yes
3383,No,No,No,259,0.14,Yes
3384,Yes,No,Yes,329,0.24,Yes
3385,No,Yes,Yes,459,0.1,No
3386,Yes,No,No,358,0.29,Yes
3387,No,Yes,No,396,0.26,Yes
3388,No,No,Yes,472,0.04,No
3389,No,Yes,No,361,0.16,Yes
3390,No,No,Yes,224,0.11,Yes
3391,Yes,No,No,424,0.22,No
3392,No,Yes,Yes,372,0.3,No
3393,No,No,Yes,402,0.1,No
3394,No,No,No,235,0.03,No
3395,No,Yes,No,208,0.08,No
3396,No,Yes,Yes,417,0.05,Yes
3397,No,Yes,Yes,339,0.21,Yes
3398,No,No,No,450,0.22,No
3399,Yes,No,Yes,458,0.28,No
3400,Yes,Yes,Yes,100,0.09,No
3401,Yes,No,No,120,0.18,No
3402,Yes,No,Yes,170,0.11,Yes
3403,No,No,No,451,0.3,No
3404,No,No,No,407,0.15,No
3405,Yes,Yes,No,129,0.09,No
3406,Yes,No,No,257,0.07,No
3407,No,No,Yes,320,0.21,Yes
3408,Yes,Yes,Yes,443,0.17,Yes
3409,No,No,Yes,383,0.14,No
3410,No,No,Yes,151,0.16,Yes
3411,Yes,No,No,358,0.07,No
3412,Yes,No,No,166,0.08,No
3413,Yes,No,No,174,0.1,Yes
3414,No,Yes,Yes,215,0.06,Yes
3415,Yes,Yes,Yes,407,0.28,No
3416,No,No,Yes,465,0.13,Yes
3417,Yes,No,Yes,370,0.21,Yes
3418,Yes,No,Yes,317,0.09,No
3419,No,No,No,175,0.24,Yes
3420,No,No,Yes,395,0.12,No
3421,No,Yes,Yes,240,0.08,Yes
3422,Yes,No,Yes,218,0.08,Yes
3423,No,Yes,Yes,391,0.25,Yes
3424,No,Yes,No,442,0.12,No
3425,Yes,No,Yes,232,0.19,No
3426,No,No,No,306,0.1,No
3427,No,Yes,Yes,448,0.05,Yes
3428,No,Yes,Yes,148,0.12,Yes
3429,No,No,Yes,259,0.13,Yes
3430,Yes,No,Yes,272,0.25,Yes
3431,Yes,No,Yes,308,0.23,No
3432,No,No,Yes,146,0.14,Yes
3433,Yes,Yes,No,161,0.24,No
3434,No,No,No,135,0.05,Yes
3435,Yes,Yes,No,368,0.12,No
3436,Yes,Yes,No,231,0.2,Yes
3437,No,No,No,379,0.29,Yes
3438,No,No,No,366,0.03,No
3439,Yes,No,Yes,165,0.15,Yes
3440,No,No,Yes,337,0.05,No
3441,No,No,No,414,0.19,Yes
3442,No,Yes,Yes,126,0.08,No
3443,No,No,Yes,375,0.04,No
3444,No,Yes,No,326,0.14,No
3445,No,No,Yes,492,0.1,No
3446,Yes,No,Yes,448,0.25,No
3447,Yes,Yes,Yes,355,0.08,Yes
3448,No,Yes,Yes,411,0.24,Yes
3449,Yes,No,Yes,130,0.12,Yes
3450,No,No,Yes,285,0.11,No
3451,No,Yes,No,444,0.12,Yes
3452,Yes,Yes,No,195,0.27,Yes
3453,No,No,Yes,474,0.02,Yes
3454,Yes,No,Yes,137,0.08,No
3455,Yes,Yes,Yes,398,0.06,Yes
3456,Yes,Yes,No,327,0.19,No
3457,No,No,Yes,420,0.08,Yes
3458,No,No,Yes,341,0.07,Yes
3459,No,Yes,Yes,141,0.13,Yes
3460,No,Yes,No,159,0.21,Yes
3461,Yes,No,No,103,0.08,Yes
3462,Yes,No,No,451,0.07,No
3463,No,Yes,No,216,0.25,No
3464,Yes,No,No,183,0.02,No
3465,No,Yes,No,299,0.12,Yes
3466,No,No,No,402,0.14,Yes
3467,No,No,Yes,367,0.17,No
3468,No,No,No,301,0.28,Yes
3469,No,No,Yes,500,0.25,Yes
3470,Yes,Yes,Yes,259,0.01,Yes
3471,No,Yes,Yes,325,0.01,Yes
3472,Yes,No,No,359,0.17,No
3473,No,No,Yes,152,0.1,No
3474,Yes,Yes,Yes,161,0.03,No
3475,Yes,No,Yes,193,0.08,Yes
3476,No,No,Yes,481,0.26,Yes
3477,No,No,Yes,464,0.02,No
3478,No,Yes,Yes,360,0.01,Yes
3479,No,Yes,Yes,394,0.21,No
3480,No,Yes,No,243,0.27,Yes
3481,No,No,Yes,104,0.2,No
3482,Yes,Yes,No,435,0.06,No
3483,Yes,No,No,355,0.22,Yes
3484,No,No,No,292,0.04,No
3485,No,Yes,No,307,0.21,No
3486,No,No,No,102,0.06,Yes
3487,Yes,Yes,No,171,0.13,Yes
3488,Yes,Yes,No,414,0.29,No
3489,No,Yes,No,493,0.16,Yes
3490,Yes,Yes,No,310,0.05,Yes
3491,Yes,No,No,467,0.28,No
3492,Yes,No,No,254,0.07,No
3493,Yes,Yes,No,391,0.21,No
3494,No,Yes,Yes,401,0.25,No
3495,Yes,No,Yes,336,0.07,No
3496,No,No,Yes,355,0.26,No
3497,No,No,Yes,430,0.29,No
3498,Yes,Yes,No,102,0.03,Yes
3499,Yes,Yes,No,488,0.22,No
3500,Yes,Yes,No,118,0.04,No
3501,No,Yes,No,289,0.26,Yes
3502,Yes,Yes,No,185,0.03,No
3503,No,No,Yes,153,0.03,No
3504,Yes,No,Yes,410,0.2,Yes
3505,Yes,No,Yes,228,0.04,No
3506,Yes,Yes,No,157,0.13,Yes
3507,Yes,Yes,No,311,0.2,Yes
3508,Yes,Yes,Yes,493,0.2,No
3509,No,No,Yes,153,0.14,Yes
3510,No,No,No,396,0.12,Yes
3511,No,Yes,No,252,0.07,No
3512,Yes,No,Yes,160,0.19,No
3513,Yes,Yes,No,229,0.26,No
3514,Yes,Yes,No,275,0.07,No
3515,Yes,Yes,Yes,311,0.17,Yes
3516,Yes,Yes,Yes,448,0.01,Yes
3517,Yes,Yes,No,496,0.21,Yes
3518,No,No,No,245,0.13,Yes
3519,Yes,Yes,Yes,192,0.19,No
3520,Yes,No,No,443,0.06,Yes
3521,No,No,Yes,136,0.06,No
3522,No,No,No,229,0.29,No
3523,No,Yes,Yes,106,0.16,Yes
3524,No,Yes,No,324,0.29,No
3525,Yes,Yes,No,154,0.23,Yes
3526,No,Yes,No,160,0.13,Yes
3527,Yes,No,No,442,0.1,No
3528,Yes,No,No,101,0.07,Yes
3529,Yes,Yes,No,155,0.07,Yes
3530,Yes,No,Yes,248,0.04,Yes
3531,No,Yes,No,367,0.15,Yes
3532,No,No,No,154,0.05,Yes
3533,Yes,Yes,No,196,0.05,No
3534,No,No,Yes,320,0.19,No
3535,No,No,Yes,268,0.08,Yes
3536,Yes,No,Yes,421,0.2,Yes
3537,No,No,No,406,0.26,No
3538,Yes,Yes,Yes,347,0.19,Yes
3539,Yes,No,Yes,299,0.19,Yes
3540,Yes,No,Yes,210,0.17,Yes
3541,Yes,Yes,No,302,0.26,No
3542,Yes,Yes,No,489,0.05,No
3543,Yes,No,Yes,321,0.03,No
3544,Yes,No,Yes,196,0.29,No
3545,Yes,Yes,Yes,231,0.16,No
3546,Yes,No,No,492,0.03,Yes
3547,No,Yes,Yes,335,0.07,Yes
3548,Yes,Yes,No,473,0.18,Yes
3549,Yes,No,No,355,0.27,No
3550,No,Yes,Yes,236,0.23,Yes
3551,Yes,No,Yes,439,0.11,Yes
3552,Yes,Yes,Yes,283,0.01,Yes
3553,No,Yes,Yes,240,0.1,No
3554,No,No,No,482,0.03,Yes
3555,Yes,No,Yes,495,0.06,No
3556,No,No,No,324,0.02,Yes
3557,No,Yes,Yes,291,0.3,Yes
3558,No,Yes,Yes,462,0.22,No
3559,Yes,Yes,Yes,360,0.09,Yes
3560,No,No,No,110,0.06,Yes
3561,Yes,No,Yes,286,0.09,Yes
3562,Yes,No,Yes,457,0.01,No
3563,Yes,Yes,No,446,0.29,Yes
3564,No,Yes,No,399,0.17,Yes
3565,Yes,No,No,247,0.18,Yes
3566,Yes,No,No,221,0.02,No
3567,Yes,No,No,359,0.15,No
3568,No,Yes,Yes,205,0.14,No
3569,No,Yes,No,393,0.24,Yes
3570,Yes,Yes,No,430,0.04,Yes
3571,No,No,Yes,275,0.12,No
3572,Yes,No,No,118,0.27,Yes
3573,No,Yes,No,364,0.12,No
3574,No,Yes,No,133,0.14,No
3575,Yes,No,Yes,261,0.21,No
3576,No,Yes,Yes,469,0.06,No
3577,No,Yes,No,492,0.25,Yes
3578,No,Yes,No,380,0.09,No
3579,No,No,Yes,328,0.1,No
3580,Yes,Yes,No,461,0.04,Yes
3581,No,Yes,No,377,0.17,Yes
3582,No,Yes,No,484,0.25,No
3583,No,Yes,Yes,490,0.26,No
3584,Yes,No,Yes,317,0.21,No
3585,Yes,No,Yes,230,0.28,Yes
3586,Yes,No,No,319,0.16,Yes
3587,Yes,No,Yes,215,0.12,No
3588,No,No,Yes,222,0.07,Yes
3589,No,Yes,Yes,302,0.14,Yes
3590,No,Yes,Yes,167,0.04,No
3591,Yes,Yes,No,236,0.23,Yes
3592,Yes,Yes,Yes,181,0.03,No
3593,Yes,Yes,No,370,0.27,No
3594,No,Yes,Yes,150,0.08,Yes
3595,Yes,Yes,No,253,0.21,Yes
3596,No,Yes,No,119,0.2,Yes
3597,No,Yes,Yes,476,0.03,Yes
3598,No,Yes,No,417,0.22,No
3599,No,Yes,No,216,0.15,Yes
3600,No,No,No,360,0.08,Yes
3601,Yes,No,Yes,390,0.24,Yes
3602,No,Yes,Yes,100,0.28,No
3603,Yes,No,Yes,182,0.29,Yes
3604,Yes,Yes,Yes,199,0.12,No
3605,Yes,No,No,469,0.27,No
3606,Yes,Yes,Yes,363,0.05,No
3607,No,No,Yes,324,0.13,Yes
3608,Yes,No,Yes,464,0.27,Yes
3609,No,No,No,381,0.18,Yes
3610,No,No,No,111,0.15,Yes
3611,Yes,No,Yes,491,0.07,Yes
3612,No,No,No,285,0.26,No
3613,Yes,No,Yes,141,0.14,No
3614,Yes,Yes,No,324,0.24,No
3615,Yes,No,Yes,268,0.24,No
3616,Yes,No,Yes,116,0.15,Yes
3617,No,No,Yes,121,0.05,No
3618,No,No,Yes,292,0.18,Yes
3619,Yes,No,No,325,0.07,Yes
3620,No,Yes,Yes,435,0.25,No
3621,Yes,Yes,No,205,0.04,Yes
3622,No,Yes,No,334,0.06,No
3623,No,Yes,No,472,0.3,Yes
3624,Yes,No,Yes,494,0.1,No
3625,Yes,Yes,Yes,297,0.01,Yes
3626,No,Yes,Yes,408,0.17,No
3627,No,Yes,No,136,0.15,Yes
3628,Yes,No,No,269,0.1,Yes
3629,No,No,Yes,237,0.03,Yes
3630,No,No,Yes,420,0.2,Yes
3631,Yes,Yes,No,251,0.26,No
3632,No,No,Yes,394,0.2,Yes
3633,Yes,Yes,No,198,0.03,No
3634,No,No,Yes,492,0.18,No
3635,No,No,Yes,400,0.08,Yes
3636,No,Yes,Yes,175,0.24,Yes
3637,No,Yes,Yes,472,0.06,No
3638,Yes,No,Yes,242,0.3,Yes
3639,Yes,No,No,129,0.03,No
3640,No,Yes,No,387,0.02,No
3641,No,No,Yes,183,0.12,Yes
3642,No,No,Yes,249,0.03,No
3643,No,No,No,162,0.29,Yes
3644,Yes,No,Yes,327,0.23,No
3645,Yes,No,Yes,469,0.2,Yes
3646,Yes,No,No,397,0.29,No
3647,Yes,Yes,Yes,335,0.3,Yes
3648,No,No,Yes,242,0.3,No
3649,No,Yes,Yes,388,0.17,No
3650,No,No,No,351,0.13,No
3651,Yes,No,No,433,0.12,Yes
3652,Yes,No,No,242,0.25,Yes
3653,Yes,No,Yes,255,0.09,Yes
3654,No,No,Yes,227,0.1,Yes
3655,No,Yes,No,415,0.1,No
3656,Yes,Yes,Yes,473,0.05,No
3657,Yes,Yes,No,331,0.08,No
3658,No,Yes,Yes,225,0.11,No
3659,Yes,No,Yes,340,0.21,Yes
3660,No,No,No,407,0.07,Yes
3661,No,Yes,No,225,0.19,No
3662,Yes,Yes,No,402,0.14,Yes
3663,No,Yes,No,196,0.18,No
3664,No,Yes,Yes,177,0.17,No
3665,Yes,Yes,No,207,0.15,No
3666,Yes,Yes,Yes,194,0.18,Yes
3667,Yes,Yes,No,352,0.16,Yes
3668,No,Yes,Yes,422,0.04,No
3669,Yes,Yes,No,206,0.23,Yes
3670,No,Yes,No,151,0.04,No
3671,Yes,No,Yes,414,0.19,Yes
3672,Yes,Yes,No,426,0.15,Yes
3673,No,Yes,No,421,0.01,No
3674,No,No,Yes,239,0.03,No
3675,No,Yes,No,330,0.18,No
3676,Yes,Yes,Yes,260,0.22,No
3677,Yes,Yes,No,341,0.22,No
3678,No,Yes,Yes,411,0.14,No
3679,No,Yes,No,366,0.1,No
3680,No,Yes,Yes,379,0.13,Yes
3681,No,No,No,395,0.3,Yes
3682,Yes,Yes,Yes,213,0.29,Yes
3683,No,No,No,133,0.19,Yes
3684,Yes,No,No,220,0.06,Yes
3685,Yes,Yes,No,219,0.01,No
3686,No,No,Yes,416,0.05,No
3687,No,No,Yes,339,0.24,No
3688,Yes,Yes,Yes,216,0.25,Yes
3689,Yes,Yes,Yes,304,0.17,No
3690,No,No,Yes,496,0.06,Yes
3691,No,No,No,177,0.09,Yes
3692,Yes,No,No,259,0.25,Yes
3693,Yes,No,Yes,411,0.19,No
3694,No,Yes,No,323,0.13,Yes
3695,Yes,No,Yes,440,0.05,No
3696,Yes,No,Yes,190,0.1,Yes
3697,Yes,No,Yes,448,0.24,Yes
3698,No,Yes,Yes,144,0.16,No
3699,Yes,Yes,No,288,0.22,No
3700,No,No,Yes,488,0.07,Yes
3701,No,No,No,431,0.08,No
3702,Yes,Yes,No,494,0.04,No
3703,Yes,No,No,278,0.2,Yes
3704,Yes,No,Yes,224,0.22,Yes
3705,Yes,No,No,459,0.23,Yes
3706,No,No,Yes,304,0.13,Yes
3707,No,No,Yes,205,0.12,Yes
3708,Yes,Yes,No,310,0.16,Yes
3709,Yes,Yes,Yes,115,0.24,No
3710,Yes,Yes,Yes,224,0.2,No
3711,Yes,No,Yes,359,0.29,Yes
3712,No,Yes,Yes,103,0.03,Yes
3713,Yes,No,No,220,0.17,Yes
3714,Yes,No,Yes,499,0.18,No
3715,Yes,No,Yes,132,0.08,Yes
3716,Yes,Yes,No,194,0.17,Yes
3717,No,No,No,207,0.25,No
3718,Yes,No,Yes,309,0.28,No
3719,Yes,No,No,330,0.09,No
3720,Yes,No,No,101,0.05,Yes
3721,Yes,No,No,216,0.19,Yes
3722,No,No,No,210,0.06,Yes
3723,Yes,Yes,No,254,0.03,No
3724,Yes,Yes,Yes,359,0.02,Yes
3725,Yes,Yes,Yes,250,0.28,No
3726,No,Yes,No,126,0.04,No
3727,Yes,Yes,Yes,435,0.15,No
3728,Yes,Yes,Yes,369,0.19,No
3729,Yes,Yes,No,458,0.19,No
3730,Yes,Yes,No,339,0.18,No
3731,Yes,No,Yes,280,0.16,No
3732,Yes,Yes,Yes,293,0.04,No
3733,Yes,No,Yes,400,0.16,Yes
3734,No,Yes,No,216,0.18,No
3735,No,No,Yes,310,0.16,No
3736,No,Yes,Yes,389,0.22,No
3737,Yes,No,Yes,270,0.17,No
3738,Yes,Yes,No,347,0.28,Yes
3739,No,Yes,No,396,0.29,No
3740,No,Yes,Yes,356,0.02,No
3741,No,No,Yes,372,0.14,Yes
3742,No,No,Yes,146,0.1,No
3743,No,Yes,No,456,0.05,Yes
3744,No,No,No,284,0.22,No
3745,No,No,Yes,407,0.11,No
3746,Yes,No,Yes,141,0.17,Yes
3747,Yes,Yes,Yes,192,0.04,No
3748,Yes,No,No,207,0.12,Yes
3749,Yes,Yes,Yes,109,0.28,No
3750,Yes,No,No,220,0.09,Yes
3751,No,Yes,No,455,0.29,Yes
3752,No,No,Yes,110,0.1,Yes
3753,No,No,Yes,120,0.03,No
3754,No,Yes,Yes,104,0.11,No
3755,No,Yes,Yes,443,0.06,No
3756,No,No,Yes,384,0.06,No
3757,No,No,Yes,300,0.03,Yes
3758,No,No,No,180,0.2,No
3759,Yes,No,Yes,261,0.04,No
3760,No,Yes,Yes,189,0.16,No
3761,No,Yes,No,200,0.14,Yes
3762,No,Yes,Yes,414,0.15,No
3763,Yes,Yes,No,135,0.01,No
3764,Yes,Yes,Yes,224,0.16,No
3765,Yes,Yes,No,347,0.09,Yes
3766,No,Yes,No,484,0.13,Yes
3767,No,Yes,Yes,435,0.16,Yes
3768,Yes,No,No,324,0.23,Yes
3769,No,No,Yes,357,0.04,No
3770,No,Yes,No,282,0.1,Yes
3771,Yes,No,Yes,302,0.3,Yes
3772,No,No,Yes,460,0.16,No
3773,No,No,No,402,0.19,No
3774,Yes,No,No,497,0.24,Yes
3775,No,No,Yes,369,0.12,No
3776,No,No,Yes,118,0.27,No
3777,No,No,Yes,295,0.14,No
3778,Yes,Yes,No,198,0.13,Yes
3779,No,No,Yes,149,0.01,No
3780,Yes,Yes,No,396,0.1,Yes
3781,Yes,Yes,No,214,0.23,No
3782,Yes,No,No,187,0.01,No
3783,No,Yes,No,364,0.07,Yes
3784,Yes,Yes,No,319,0.29,No
3785,No,Yes,Yes,385,0.27,No
3786,Yes,No,Yes,390,0.2,Yes
3787,Yes,No,No,398,0.24,Yes
3788,No,No,Yes,181,0.09,Yes
3789,Yes,No,No,226,0.27,No
3790,Yes,No,Yes,476,0.02,No
3791,Yes,No,Yes,443,0.11,Yes
3792,No,Yes,Yes,224,0.08,No
3793,No,No,No,385,0.29,No
3794,Yes,No,Yes,296,0.11,No
3795,No,No,No,161,0.18,Yes
3796,No,No,Yes,259,0.1,No
3797,Yes,Yes,No,308,0.13,No
3798,Yes,No,No,368,0.12,Yes
3799,No,No,Yes,369,0.26,Yes
3800,No,No,No,219,0.17,Yes
3801,Yes,Yes,No,114,0.26,No
3802,No,Yes,No,396,0.26,Yes
